filename,score,size,quality
10568-71249.pdf,66.38937473,55710,64
10568-71249.pdf,66.79855549,56664,65
10568-71249.pdf,67.29504847,57439,66
10568-71249.pdf,67.29145826,58268,67
10568-71249.pdf,67.92217542,59483,68
10568-71249.pdf,68.29233336,60371,69
10568-71249.pdf,69.26891789,61514,70
10568-71249.pdf,69.56493603,62530,71
10568-71249.pdf,69.85249434,63354,72
10568-71249.pdf,70.20281019,64603,73
10568-71249.pdf,70.91778573,66335,74
10568-71249.pdf,71.44742758,66910,75
10568-71249.pdf,72.39007195,68279,76
10568-71249.pdf,72.97400777,70358,77
10568-71249.pdf,73.53107184,71952,78
10568-71249.pdf,74.21118866,73175,79
10568-71249.pdf,74.86013422,74901,80
10568-71249.pdf,75.52359476,76900,81
10568-71249.pdf,76.22465773,78757,82
10568-71249.pdf,76.99640906,81142,83
10568-71249.pdf,77.69373710,83157,84
10568-71249.pdf,78.45161160,85194,85
10568-71249.pdf,78.96110937,88335,86
10568-71249.pdf,79.71426611,90524,87
10568-71249.pdf,81.05591045,96844,89
10568-71249.pdf,80.37052378,93980,88
10568-71249.pdf,86.59238188,119497,90
10568-71249.pdf,87.37916297,124601,91
10568-71249.pdf,88.30217229,129704,92
10568-71249.pdf,89.11839154,137767,93
10568-71249.pdf,89.84387702,147743,94
10568-71249.pdf,90.68535619,159112,95
10568-71249.pdf,91.42800560,174965,96
10568-71249.pdf,92.09026481,192702,97
10568-71249.pdf,92.96376703,254758,99
10568-71249.pdf,92.65086793,213776,98
10568-71249.pdf,93.29669853,297655,100
10568-71259.pdf,-53.87507371,6693,1
10568-71259.pdf,-53.86069388,6702,2
10568-71259.pdf,-49.99859528,7519,3
10568-71259.pdf,-30.06272691,9229,4
10568-71259.pdf,-11.64675867,11117,5
10568-71259.pdf,-2.46291677,13055,6
10568-71259.pdf,3.39469139,14676,7
10568-71259.pdf,5.49828424,16134,8
10568-71259.pdf,17.69546598,17599,9
10568-71259.pdf,20.06898890,19073,10
10568-71259.pdf,23.60061427,20408,11
10568-71259.pdf,28.18902461,21694,12
10568-71259.pdf,29.74735893,22961,13
10568-71259.pdf,31.27858792,24084,14
10568-71259.pdf,39.11718444,26300,16
10568-71259.pdf,36.22879073,25205,15
10568-71259.pdf,38.45722005,27550,17
10568-71259.pdf,39.33949619,28634,18
10568-71259.pdf,43.20021604,29588,19
10568-71259.pdf,45.70028011,30591,20
10568-71259.pdf,43.95325020,31690,21
10568-71259.pdf,47.25644580,32501,22
10568-71259.pdf,46.11114258,33513,23
10568-71259.pdf,46.88070903,34422,24
10568-71259.pdf,48.20439737,35273,25
10568-71259.pdf,49.20980600,36132,26
10568-71259.pdf,52.91032900,37884,28
10568-71259.pdf,50.78351752,36967,27
10568-71259.pdf,54.14251127,38574,29
10568-71259.pdf,53.32910485,39446,30
10568-71259.pdf,53.18837170,40149,31
10568-71259.pdf,53.84770168,40865,32
10568-71259.pdf,55.64975517,41661,33
10568-71259.pdf,56.69469452,42194,34
10568-71259.pdf,55.41836033,43096,35
10568-71259.pdf,56.66223633,43935,36
10568-71259.pdf,56.80240946,44452,37
10568-71259.pdf,58.88462818,45320,38
10568-71259.pdf,57.43604866,46085,39
10568-71259.pdf,58.50940828,46435,40
10568-71259.pdf,60.93493431,47434,41
10568-71259.pdf,60.89624253,47916,42
10568-71259.pdf,61.18694742,48530,43
10568-71259.pdf,61.68954282,49316,44
10568-71259.pdf,61.89419381,49818,45
10568-71259.pdf,60.53502600,50709,46
10568-71259.pdf,60.90113058,51712,48
10568-71259.pdf,60.73812645,51130,47
10568-71259.pdf,62.46568167,52592,49
10568-71259.pdf,62.75579279,52878,50
10568-71259.pdf,62.23176064,54166,52
10568-71259.pdf,62.93365065,53188,51
10568-71259.pdf,62.49188837,54842,53
10568-71259.pdf,62.75412930,55394,54
10568-71259.pdf,63.43176407,56013,55
10568-71259.pdf,63.66265997,56758,56
10568-71259.pdf,64.14244801,57611,57
10568-71259.pdf,64.47225084,58471,58
10568-71259.pdf,64.59591019,59163,59
10568-71259.pdf,64.74425980,59853,60
10568-71259.pdf,65.35622891,60902,61
10568-71259.pdf,65.68525392,61574,62
10568-71259.pdf,66.13853411,62647,63
10568-71259.pdf,66.54615581,63342,64
10568-71259.pdf,66.89363840,64401,65
10568-71259.pdf,67.29248632,65346,66
10568-71259.pdf,67.09075047,66270,67
10568-71259.pdf,67.78499893,67548,68
10568-71259.pdf,68.17994385,68592,69
10568-71259.pdf,68.92681105,69901,70
10568-71259.pdf,69.15329816,71136,71
10568-71259.pdf,69.46376058,72037,72
10568-71259.pdf,70.35690643,73462,73
10568-71259.pdf,70.85715774,75366,74
10568-71259.pdf,71.46519783,77572,76
10568-71259.pdf,71.21042255,76019,75
10568-71259.pdf,72.26694582,79538,77
10568-71259.pdf,73.08252583,81427,78
10568-71259.pdf,73.53195067,82862,79
10568-71259.pdf,74.08109214,84795,80
10568-71259.pdf,74.76027016,87009,81
10568-71259.pdf,76.10478574,91773,83
10568-71259.pdf,75.48074834,89090,82
10568-71259.pdf,76.69169243,93970,84
10568-71259.pdf,77.39210621,96374,85
10568-71259.pdf,77.77568377,99898,86
10568-71259.pdf,78.39823874,102483,87
10568-71259.pdf,79.84620886,109834,89
10568-71259.pdf,79.37126119,106554,88
10568-71259.pdf,86.65624663,137065,90
10568-71259.pdf,87.58170640,143094,91
10568-71259.pdf,88.26805362,149201,92
10568-71259.pdf,89.03834979,158333,93
10568-71259.pdf,89.94667253,169627,94
10568-71259.pdf,90.71732642,182604,95
10568-71259.pdf,91.54662996,200753,96
10568-71259.pdf,92.20672300,220864,97
10568-71259.pdf,92.87377572,245647,98
10568-71259.pdf,93.19254924,291613,99
10568-71259.pdf,93.42712369,333106,100
10568-72646.pdf,-40.67660688,8951,1
10568-72646.pdf,-40.60967945,8957,2
10568-72646.pdf,-37.47895417,9804,3
10568-72646.pdf,-2.97357893,13225,5
10568-72646.pdf,-19.77167528,11609,4
10568-72646.pdf,-10.78412800,14900,6
10568-72646.pdf,5.80330807,18098,8
10568-72646.pdf,-0.49979237,16563,7
10568-72646.pdf,22.29455028,21028,10
10568-72646.pdf,24.54390904,19569,9
10568-72646.pdf,20.89235623,22336,11
10568-72646.pdf,23.32872079,23668,12
10568-72646.pdf,22.88859481,25274,13
10568-72646.pdf,29.94050687,26703,14
10568-72646.pdf,35.80233335,28187,15
10568-72646.pdf,33.71733284,29483,16
10568-72646.pdf,40.55730554,33282,19
10568-72646.pdf,33.21078585,30853,17
10568-72646.pdf,32.35359293,32121,18
10568-72646.pdf,44.82722884,34318,20
10568-72646.pdf,40.09075733,35531,21
10568-72646.pdf,40.17388272,37661,23
10568-72646.pdf,43.19484417,36575,22
10568-72646.pdf,44.57761812,38730,24
10568-72646.pdf,43.85400122,39697,25
10568-72646.pdf,46.09824706,40754,26
10568-72646.pdf,44.25044789,41766,27
10568-72646.pdf,50.99911313,43546,29
10568-72646.pdf,48.28584537,42726,28
10568-72646.pdf,48.32761845,44615,30
10568-72646.pdf,48.83409921,45468,31
10568-72646.pdf,49.47261185,46361,32
10568-72646.pdf,50.75171032,47354,33
10568-72646.pdf,53.95388306,47950,34
10568-72646.pdf,52.77007699,48959,35
10568-72646.pdf,51.63523933,49847,36
10568-72646.pdf,52.09549747,50363,37
10568-72646.pdf,55.42549927,51292,38
10568-72646.pdf,53.77304446,52008,39
10568-72646.pdf,55.18234015,52524,40
10568-72646.pdf,56.12552693,54101,42
10568-72646.pdf,57.99994181,53638,41
10568-72646.pdf,56.59050835,54786,43
10568-72646.pdf,59.15956833,55677,44
10568-72646.pdf,56.75756598,57114,46
10568-72646.pdf,59.43668111,56180,45
10568-72646.pdf,57.11342838,57525,47
10568-72646.pdf,59.80927785,59043,49
10568-72646.pdf,57.35124737,58129,48
10568-72646.pdf,60.09132757,59375,50
10568-72646.pdf,60.34201119,59777,51
10568-72646.pdf,59.33348994,60664,52
10568-72646.pdf,59.64983068,61337,53
10568-72646.pdf,60.09935164,61926,54
10568-72646.pdf,61.26807751,62723,55
10568-72646.pdf,61.62720122,63564,56
10568-72646.pdf,61.91288699,64503,57
10568-72646.pdf,62.51860183,65212,58
10568-72646.pdf,62.80550489,65882,59
10568-72646.pdf,63.13357612,66642,60
10568-72646.pdf,63.76773883,67715,61
10568-72646.pdf,64.02853573,68415,62
10568-72646.pdf,64.41169031,69612,63
10568-72646.pdf,65.09101635,71550,65
10568-72646.pdf,64.63271132,70412,64
10568-72646.pdf,65.71436787,72562,66
10568-72646.pdf,66.28626500,73586,67
10568-72646.pdf,67.32815741,75830,69
10568-72646.pdf,66.79521396,74846,68
10568-72646.pdf,67.71754186,77135,70
10568-72646.pdf,68.58190331,79394,72
10568-72646.pdf,68.06069064,78318,71
10568-72646.pdf,69.23450999,80736,73
10568-72646.pdf,71.01829857,84754,76
10568-72646.pdf,70.20300260,83308,75
10568-72646.pdf,69.82262858,82639,74
10568-72646.pdf,71.72600316,86897,77
10568-72646.pdf,73.48644592,92399,80
10568-72646.pdf,72.88516450,90267,79
10568-72646.pdf,72.25484103,88747,78
10568-72646.pdf,74.46073253,94864,81
10568-72646.pdf,75.08294073,96982,82
10568-72646.pdf,75.76390995,99741,83
10568-72646.pdf,76.47425972,102170,84
10568-72646.pdf,77.40210154,104450,85
10568-72646.pdf,78.10422151,107604,86
10568-72646.pdf,79.80420718,114347,88
10568-72646.pdf,78.93613508,110284,87
10568-72646.pdf,80.61628849,117469,89
10568-72646.pdf,84.68711174,145461,90
10568-72646.pdf,85.83892334,151893,91
10568-72646.pdf,86.91011414,158742,92
10568-72646.pdf,87.88763337,169143,93
10568-72646.pdf,90.02704277,195505,95
10568-72646.pdf,89.07742524,181214,94
10568-72646.pdf,90.98959275,214686,96
10568-72646.pdf,92.00914723,236400,97
10568-72646.pdf,93.12832340,307827,99
10568-72646.pdf,92.64457826,263662,98
10568-72646.pdf,93.31272672,341533,100
10568-76976.pdf,-54.81663118,6691,1
10568-76976.pdf,-54.81559718,6698,2
10568-76976.pdf,-52.22023259,7502,3
10568-76976.pdf,-33.08015217,9083,4
10568-76976.pdf,-27.90620034,10930,5
10568-76976.pdf,-8.21745698,14386,7
10568-76976.pdf,-16.30381262,12734,6
10568-76976.pdf,6.35958392,17407,9
10568-76976.pdf,-4.26466218,15881,8
10568-76976.pdf,13.56001226,20278,11
10568-76976.pdf,10.29586117,18895,10
10568-76976.pdf,18.26745369,21670,12
10568-76976.pdf,21.04689656,23070,13
10568-76976.pdf,22.89411580,24299,14
10568-76976.pdf,26.32138077,25581,15
10568-76976.pdf,31.57289848,27973,17
10568-76976.pdf,32.20249846,26790,16
10568-76976.pdf,33.57864893,29116,18
10568-76976.pdf,36.36814522,30124,19
10568-76976.pdf,38.72077640,31113,20
10568-76976.pdf,38.16324392,32272,21
10568-76976.pdf,40.71214005,33285,22
10568-76976.pdf,41.53645686,34284,23
10568-76976.pdf,42.12330424,35270,24
10568-76976.pdf,43.12170039,36259,25
10568-76976.pdf,43.88473526,37234,26
10568-76976.pdf,45.35987138,38170,27
10568-76976.pdf,47.73800481,39263,28
10568-76976.pdf,48.03513358,40067,29
10568-76976.pdf,49.35898258,42765,32
10568-76976.pdf,47.53459209,41003,30
10568-76976.pdf,48.38220699,41829,31
10568-76976.pdf,50.52960335,43745,33
10568-76976.pdf,51.53386781,44405,34
10568-76976.pdf,50.85236072,45383,35
10568-76976.pdf,51.41070314,46361,36
10568-76976.pdf,51.83098424,46947,37
10568-76976.pdf,53.91323278,47979,38
10568-76976.pdf,53.07706534,48731,39
10568-76976.pdf,55.62358035,50403,41
10568-76976.pdf,53.47795738,49194,40
10568-76976.pdf,56.55500736,51650,43
10568-76976.pdf,56.15718547,50998,42
10568-76976.pdf,57.31453960,52715,44
10568-76976.pdf,57.62888411,53339,45
10568-76976.pdf,57.01240394,54291,46
10568-76976.pdf,57.19878958,54774,47
10568-76976.pdf,57.58124229,55436,48
10568-76976.pdf,58.37428570,56489,49
10568-76976.pdf,58.92475848,57186,51
10568-76976.pdf,58.59495856,56822,50
10568-76976.pdf,59.20291960,58216,52
10568-76976.pdf,59.54061033,59082,53
10568-76976.pdf,59.70006405,59728,54
10568-76976.pdf,60.27143867,60559,55
10568-76976.pdf,60.54853554,61410,56
10568-76976.pdf,61.12410232,62410,57
10568-76976.pdf,61.63563849,63389,58
10568-76976.pdf,62.11710179,64155,59
10568-76976.pdf,62.44806507,64943,60
10568-76976.pdf,63.01241196,66095,61
10568-76976.pdf,63.41002530,66868,62
10568-76976.pdf,63.64379839,68060,63
10568-76976.pdf,65.02180577,71335,66
10568-76976.pdf,64.55286014,70219,65
10568-76976.pdf,64.15562006,68923,64
10568-76976.pdf,65.41251688,72399,67
10568-76976.pdf,65.92619973,73890,68
10568-76976.pdf,66.48785418,75106,69
10568-76976.pdf,66.95083669,76669,70
10568-76976.pdf,67.30892364,78133,71
10568-76976.pdf,67.66318764,79230,72
10568-76976.pdf,68.33481234,80985,73
10568-76976.pdf,68.91914403,83161,74
10568-76976.pdf,70.72418012,88391,77
10568-76976.pdf,69.27438881,84006,75
10568-76976.pdf,70.11421343,85871,76
10568-76976.pdf,71.73741309,92350,79
10568-76976.pdf,71.20784092,90682,78
10568-76976.pdf,72.39091280,94759,80
10568-76976.pdf,73.06901609,97568,81
10568-76976.pdf,73.93175059,100108,82
10568-76976.pdf,74.59992084,103365,83
10568-76976.pdf,76.28834405,113064,86
10568-76976.pdf,75.04856793,106147,84
10568-76976.pdf,75.76192402,108984,85
10568-76976.pdf,76.84862350,116334,87
10568-76976.pdf,77.69056031,121464,88
10568-76976.pdf,78.37233559,125628,89
10568-76976.pdf,86.08555001,168731,90
10568-76976.pdf,86.87491062,177851,91
10568-76976.pdf,87.73424823,187018,92
10568-76976.pdf,88.67640604,201156,93
10568-76976.pdf,90.54759397,239290,95
10568-76976.pdf,89.67502894,218869,94
10568-76976.pdf,91.54010506,269802,96
10568-76976.pdf,92.28491052,304815,97
10568-76976.pdf,93.10115652,351553,98
10568-76976.pdf,93.60650589,432170,99
10568-76976.pdf,94.11337999,496630,100
10568-77628.pdf,-54.16701671,6360,1
10568-77628.pdf,-54.17135405,6381,2
10568-77628.pdf,-51.16631515,7409,3
10568-77628.pdf,-45.32176133,9359,4
10568-77628.pdf,-31.98049083,13498,6
10568-77628.pdf,-38.25559732,11456,5
10568-77628.pdf,-21.53244614,15352,7
10568-77628.pdf,-11.17163247,17180,8
10568-77628.pdf,-5.01937709,18945,9
10568-77628.pdf,14.57376815,23904,12
10568-77628.pdf,1.97890436,20610,10
10568-77628.pdf,9.50558783,22314,11
10568-77628.pdf,18.28965097,25572,13
10568-77628.pdf,24.51635849,28497,15
10568-77628.pdf,21.34763827,27014,14
10568-77628.pdf,27.26260395,29987,16
10568-77628.pdf,29.59549628,31354,17
10568-77628.pdf,32.65162879,32688,18
10568-77628.pdf,33.72793090,33872,19
10568-77628.pdf,37.35727547,34980,20
10568-77628.pdf,39.72069111,37529,22
10568-77628.pdf,42.93369352,38750,23
10568-77628.pdf,39.33461106,36301,21
10568-77628.pdf,45.55254243,40971,25
10568-77628.pdf,44.11862672,39861,24
10568-77628.pdf,46.23125187,42157,26
10568-77628.pdf,47.04656398,43214,27
10568-77628.pdf,49.56116590,44355,28
10568-77628.pdf,49.80369899,45309,29
10568-77628.pdf,50.79711434,46320,30
10568-77628.pdf,51.40104411,47348,31
10568-77628.pdf,52.03628825,48319,32
10568-77628.pdf,53.00474913,49486,33
10568-77628.pdf,53.00768938,50264,34
10568-77628.pdf,54.43606906,51455,35
10568-77628.pdf,54.66052469,52548,36
10568-77628.pdf,54.97819507,53173,37
10568-77628.pdf,56.67024893,54353,38
10568-77628.pdf,57.15713505,55229,39
10568-77628.pdf,57.71313198,55725,40
10568-77628.pdf,58.84513404,57748,42
10568-77628.pdf,58.21005102,57108,41
10568-77628.pdf,59.02569563,58475,43
10568-77628.pdf,59.78199531,60252,45
10568-77628.pdf,59.48950105,59591,44
10568-77628.pdf,59.54100529,61314,46
10568-77628.pdf,59.74722282,61804,47
10568-77628.pdf,60.16066581,62577,48
10568-77628.pdf,61.40033496,63780,49
10568-77628.pdf,61.54626845,64127,50
10568-77628.pdf,61.63914273,64516,51
10568-77628.pdf,62.03471912,65836,52
10568-77628.pdf,62.28230105,66774,53
10568-77628.pdf,62.77596329,68313,55
10568-77628.pdf,62.65331166,67452,54
10568-77628.pdf,62.78870963,69307,56
10568-77628.pdf,63.08000673,70438,57
10568-77628.pdf,63.85351558,71672,58
10568-77628.pdf,64.14252559,72396,59
10568-77628.pdf,64.27161550,73317,60
10568-77628.pdf,65.75889894,74631,61
10568-77628.pdf,66.09951487,75556,62
10568-77628.pdf,66.47650462,76967,63
10568-77628.pdf,66.76290535,79406,65
10568-77628.pdf,66.95203128,80664,66
10568-77628.pdf,66.65352881,77924,64
10568-77628.pdf,67.45093060,81888,67
10568-77628.pdf,68.33525189,83565,68
10568-77628.pdf,68.22989871,84991,69
10568-77628.pdf,69.00154515,86871,70
10568-77628.pdf,69.52184812,88599,71
10568-77628.pdf,69.77698983,89923,72
10568-77628.pdf,70.05793791,92029,73
10568-77628.pdf,70.63916030,94624,74
10568-77628.pdf,71.58754322,97680,76
10568-77628.pdf,70.88544046,95411,75
10568-77628.pdf,71.99326802,100698,77
10568-77628.pdf,72.72760391,103418,78
10568-77628.pdf,73.16306226,105405,79
10568-77628.pdf,73.55422596,108240,80
10568-77628.pdf,74.25793641,111660,81
10568-77628.pdf,74.63901480,114633,82
10568-77628.pdf,75.21599334,118637,83
10568-77628.pdf,75.69011214,121997,84
10568-77628.pdf,77.14228401,134343,87
10568-77628.pdf,76.12682828,125615,85
10568-77628.pdf,76.69361221,130503,86
10568-77628.pdf,77.63967029,140706,88
10568-77628.pdf,78.09768568,145520,89
10568-77628.pdf,87.13916812,184513,90
10568-77628.pdf,88.76173984,201375,92
10568-77628.pdf,87.93664468,193020,91
10568-77628.pdf,89.55087622,214377,93
10568-77628.pdf,90.27195196,230715,94
10568-77628.pdf,91.83694190,274022,96
10568-77628.pdf,91.01086163,248298,95
10568-77628.pdf,92.53645266,302523,97
10568-77628.pdf,93.19611287,336458,98
10568-77628.pdf,93.72654678,403028,99
10568-77628.pdf,93.96352879,477339,100
10568-97925.pdf,-46.46392401,11783,1
10568-97925.pdf,-46.45054790,11788,2
10568-97925.pdf,-40.84439371,12839,3
10568-97925.pdf,-23.70028908,14844,4
10568-97925.pdf,-5.79841909,16838,5
10568-97925.pdf,-0.50250648,18839,6
10568-97925.pdf,1.50817237,20818,7
10568-97925.pdf,4.99537497,22633,8
10568-97925.pdf,16.45668573,26106,10
10568-97925.pdf,19.39269374,24451,9
10568-97925.pdf,22.26741381,29214,12
10568-97925.pdf,17.27080696,27670,11
10568-97925.pdf,25.12321087,32492,14
10568-97925.pdf,24.70590925,31001,13
10568-97925.pdf,30.25451340,33950,15
10568-97925.pdf,32.11099086,35469,16
10568-97925.pdf,29.81531450,36949,17
10568-97925.pdf,30.54029393,38359,18
10568-97925.pdf,33.96168607,39683,19
10568-97925.pdf,37.61213897,40782,20
10568-97925.pdf,34.55521288,42065,21
10568-97925.pdf,37.61253845,43178,22
10568-97925.pdf,36.62038603,44364,23
10568-97925.pdf,37.41572504,45492,24
10568-97925.pdf,38.82285565,46565,25
10568-97925.pdf,40.24466388,47701,26
10568-97925.pdf,41.82875137,48737,27
10568-97925.pdf,44.45682972,49872,28
10568-97925.pdf,45.62356922,50800,29
10568-97925.pdf,44.05792048,51920,30
10568-97925.pdf,44.76862705,52817,31
10568-97925.pdf,45.06953247,53767,32
10568-97925.pdf,47.02725854,54900,33
10568-97925.pdf,46.41148477,57004,35
10568-97925.pdf,47.78670843,55748,34
10568-97925.pdf,46.62523286,58012,36
10568-97925.pdf,46.78783559,58662,37
10568-97925.pdf,48.63103832,59773,38
10568-97925.pdf,46.91338485,60588,39
10568-97925.pdf,51.29230739,62391,41
10568-97925.pdf,47.31177358,61100,40
10568-97925.pdf,51.35802735,62980,42
10568-97925.pdf,51.67434600,63779,43
10568-97925.pdf,52.11648877,64757,44
10568-97925.pdf,52.34440964,65347,45
10568-97925.pdf,50.58110628,66593,46
10568-97925.pdf,51.18811593,67073,47
10568-97925.pdf,51.48117514,67715,48
10568-97925.pdf,52.54258592,68890,49
10568-97925.pdf,52.93977949,69315,50
10568-97925.pdf,53.23613151,69763,51
10568-97925.pdf,53.03417965,70818,52
10568-97925.pdf,53.41543595,71542,53
10568-97925.pdf,53.89621011,72238,54
10568-97925.pdf,54.56678190,73148,55
10568-97925.pdf,54.97058279,74080,56
10568-97925.pdf,55.40504704,75119,57
10568-97925.pdf,55.40250878,75934,58
10568-97925.pdf,55.90132787,76779,59
10568-97925.pdf,56.35242284,77608,60
10568-97925.pdf,57.29262500,78786,61
10568-97925.pdf,57.73467853,79675,62
10568-97925.pdf,58.33360139,80894,63
10568-97925.pdf,58.85042931,81783,64
10568-97925.pdf,58.96917219,83171,65
10568-97925.pdf,59.35427439,84249,66
10568-97925.pdf,60.17453108,85318,67
10568-97925.pdf,61.17214353,86912,68
10568-97925.pdf,61.78035635,88166,69
10568-97925.pdf,62.31992180,89732,70
10568-97925.pdf,62.63597497,91048,71
10568-97925.pdf,63.31567933,92286,72
10568-97925.pdf,64.09413106,93814,73
10568-97925.pdf,64.82608295,96083,74
10568-97925.pdf,65.23624250,96913,75
10568-97925.pdf,66.75919407,101229,77
10568-97925.pdf,66.00967023,98691,76
10568-97925.pdf,67.25448176,103237,78
10568-97925.pdf,67.95136931,104990,79
10568-97925.pdf,68.75521788,107211,80
10568-97925.pdf,69.54333234,109824,81
10568-97925.pdf,71.06625828,115203,83
10568-97925.pdf,70.45488511,112250,82
10568-97925.pdf,71.63030663,117693,84
10568-97925.pdf,72.54694708,120380,85
10568-97925.pdf,73.21003277,124047,86
10568-97925.pdf,73.84208759,126822,87
10568-97925.pdf,74.98964919,134244,89
10568-97925.pdf,74.43770509,130896,88
10568-97925.pdf,87.54340846,164564,91
10568-97925.pdf,86.69333995,158787,90
10568-97925.pdf,88.48378271,170560,92
10568-97925.pdf,89.39306723,178728,93
10568-97925.pdf,90.30474158,188846,94
10568-97925.pdf,91.17643023,200389,95
10568-97925.pdf,92.12005726,214997,96
10568-97925.pdf,92.87366878,230767,97
10568-97925.pdf,93.42385942,249351,98
10568-97925.pdf,94.08721149,278798,99
10568-97925.pdf,94.28886809,298609,100
10568-75477.pdf,-47.23887902,4237,1
10568-75477.pdf,-45.65438486,4542,3
10568-75477.pdf,-47.24143675,4239,2
10568-75477.pdf,-38.23235594,5180,4
10568-75477.pdf,-26.32289791,5830,5
10568-75477.pdf,-11.04031334,6516,6
10568-75477.pdf,-7.93813963,7189,7
10568-75477.pdf,2.14858759,7826,8
10568-75477.pdf,12.13973047,9106,10
10568-75477.pdf,7.03964395,8442,9
10568-75477.pdf,18.07789423,9752,11
10568-75477.pdf,22.00737442,10345,12
10568-75477.pdf,31.20974078,12105,15
10568-75477.pdf,29.15223871,11541,14
10568-75477.pdf,24.29438716,10979,13
10568-75477.pdf,33.04275919,12651,16
10568-75477.pdf,36.49245760,13178,17
10568-75477.pdf,39.93918711,14081,19
10568-75477.pdf,37.96500273,13660,18
10568-75477.pdf,41.93408786,14480,20
10568-75477.pdf,43.53285087,14950,21
10568-75477.pdf,47.05282127,15823,23
10568-75477.pdf,48.57908138,16236,24
10568-75477.pdf,44.57483646,15416,22
10568-75477.pdf,49.73579523,16660,25
10568-75477.pdf,50.40109744,17058,26
10568-75477.pdf,51.49361438,17470,27
10568-75477.pdf,52.82658273,17893,28
10568-75477.pdf,53.04395620,18232,29
10568-75477.pdf,55.46595666,19049,31
10568-75477.pdf,54.98757583,18659,30
10568-75477.pdf,56.28650429,19467,32
10568-75477.pdf,57.27567950,19914,33
10568-75477.pdf,57.65671861,20186,34
10568-75477.pdf,58.69835533,20663,35
10568-75477.pdf,59.01851414,21108,36
10568-75477.pdf,59.32373929,21375,37
10568-75477.pdf,60.46776063,22230,39
10568-75477.pdf,59.86839771,21866,38
10568-75477.pdf,61.11135426,22440,40
10568-75477.pdf,61.82535496,23056,41
10568-75477.pdf,62.35826181,23312,42
10568-75477.pdf,63.27722691,24096,44
10568-75477.pdf,62.67342849,23634,43
10568-75477.pdf,63.48646847,24350,45
10568-75477.pdf,64.40128663,24844,46
10568-75477.pdf,64.59890419,25028,47
10568-75477.pdf,64.89457913,25405,48
10568-75477.pdf,65.46400298,25980,49
10568-75477.pdf,65.64894761,26112,50
10568-75477.pdf,65.73160774,26215,51
10568-75477.pdf,66.22936762,26829,52
10568-75477.pdf,66.54342985,27322,53
10568-75477.pdf,66.69925462,27520,54
10568-75477.pdf,67.45790715,28406,56
10568-75477.pdf,67.24422898,27918,55
10568-75477.pdf,67.89006545,28896,57
10568-75477.pdf,68.55167173,29433,58
10568-75477.pdf,68.67078253,29796,59
10568-75477.pdf,68.82167322,30215,60
10568-75477.pdf,69.45913554,30868,61
10568-75477.pdf,69.70230646,31176,62
10568-75477.pdf,70.48634508,32341,64
10568-75477.pdf,70.01915579,31905,63
10568-75477.pdf,71.03394700,33038,65
10568-75477.pdf,71.39566781,33586,66
10568-75477.pdf,71.75262569,34128,67
10568-75477.pdf,72.26952827,35022,68
10568-75477.pdf,72.62349377,35662,69
10568-75477.pdf,73.13161544,36546,70
10568-75477.pdf,73.66999062,37359,71
10568-75477.pdf,73.97445638,37946,72
10568-75477.pdf,74.42144159,38958,73
10568-75477.pdf,74.98205833,40333,74
10568-75477.pdf,75.24567212,40642,75
10568-75477.pdf,75.82305699,41630,76
10568-75477.pdf,76.26601985,43248,77
10568-75477.pdf,76.63530159,44488,78
10568-75477.pdf,77.56570754,46899,80
10568-75477.pdf,76.92137845,45488,79
10568-75477.pdf,78.14566776,48750,81
10568-75477.pdf,78.71726660,50065,82
10568-75477.pdf,79.77747884,54006,84
10568-75477.pdf,79.30695421,52280,83
10568-75477.pdf,80.09866046,55702,85
10568-75477.pdf,80.79396543,58381,86
10568-75477.pdf,81.29007216,60492,87
10568-75477.pdf,82.18257419,63705,88
10568-75477.pdf,82.53936198,66393,89
10568-75477.pdf,87.11191395,91804,90
10568-75477.pdf,87.92106090,97498,91
10568-75477.pdf,88.55176855,102758,92
10568-75477.pdf,89.24162156,111391,93
10568-75477.pdf,89.96276934,122181,94
10568-75477.pdf,91.45641818,153926,96
10568-75477.pdf,90.63538059,134715,95
10568-75477.pdf,92.26119855,174228,97
10568-75477.pdf,93.10105993,200315,98
10568-75477.pdf,93.65087599,249987,99
10568-75477.pdf,93.98471587,303760,100
10568-116598.pdf,-26.75543327,5751,1
10568-116598.pdf,-26.76353347,5759,2
10568-116598.pdf,-24.83000218,6092,3
10568-116598.pdf,-4.65430738,6882,4
10568-116598.pdf,7.30643420,7631,5
10568-116598.pdf,7.27813172,8459,6
10568-116598.pdf,14.63222335,9235,7
10568-116598.pdf,21.57805690,9862,8
10568-116598.pdf,30.60408546,11099,10
10568-116598.pdf,29.16428572,10480,9
10568-116598.pdf,33.14599027,11646,11
10568-116598.pdf,36.51933706,12172,12
10568-116598.pdf,40.74389361,12777,13
10568-116598.pdf,42.65922991,13225,14
10568-116598.pdf,44.82111803,13741,15
10568-116598.pdf,45.63667370,14262,16
10568-116598.pdf,51.85735643,15505,19
10568-116598.pdf,48.42415405,14689,17
10568-116598.pdf,50.55981977,15150,18
10568-116598.pdf,53.81619598,15873,20
10568-116598.pdf,53.32736522,16370,21
10568-116598.pdf,55.33831430,16761,22
10568-116598.pdf,55.83096800,17175,23
10568-116598.pdf,56.64058334,17649,24
10568-116598.pdf,56.88312446,18005,25
10568-116598.pdf,57.43421280,18382,26
